# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung'  

LOGGER_INFO_BEGIN 
{info:{board_id:4,id_str:'STRATO4 Version 1.3',serial:'916',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',v_ma:'1',v_mi:'3'},sw_version:{v_ma:'2',v_mi:'0',v_pa:'0',v_info:'STD',bt_t:'16:27:48',bt_d:'May 14 2022'}}} 
LOGGER_INFO_END 
CSV_DATA_SECTION_BEGIN 
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s] 
8826.602;8826.511;2023-04-26T09:47:36.0Z;3;52.0266572;10.7921867;1.2;28652.9;21.0;12;28698.4;2.9;5.5;5.8;13.4;0.10;25165;24921;21032;3224;25115;1.08;8.33;3.30;5.06;0.416;0.374;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8828.602;8828.504;2023-04-26T09:47:38.0Z;3;52.0267241;10.7923335;1.2;28663.6;25.3;12;28709.1;2.9;5.2;5.5;13.4;0.10;25165;12536;8255;17185;20594;2.35;8.34;3.30;5.07;0.416;0.374;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8830.602;8830.496;2023-04-26T09:47:40.0Z;3;52.0267734;10.7925585;1.2;28673.1;32.6;12;28718.6;2.9;5.3;5.3;13.1;0.10;25165;20701;25165;12081;9490;2.35;8.33;3.30;5.06;0.416;0.374;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8832.602;8832.487;2023-04-26T09:47:42.0Z;3;52.0268068;10.7928172;1.2;28682.5;31.4;11;28728.0;2.8;4.9;5.2;13.3;0.10;25165;5660;25165;6084;15388;2.35;8.33;3.30;5.06;0.416;0.374;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8834.602;8834.479;2023-04-26T09:47:44.0Z;3;52.0268451;10.7930454;1.2;28692.4;28.0;12;28737.9;2.9;4.5;5.0;13.2;0.10;25165;16469;25165;24559;18531;2.35;8.32;3.30;5.06;0.416;0.374;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8836.602;8836.471;2023-04-26T09:47:46.0Z;3;52.0269077;10.7932808;1.2;28702.4;36.1;12;28748.0;2.9;4.4;5.0;13.2;0.10;25165;6634;14442;23472;46;1.10;8.33;3.30;5.07;0.416;0.374;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8838.601;8838.462;2023-04-26T09:47:48.0Z;3;52.0269941;10.7935928;1.3;28711.9;46.7;11;28757.4;2.9;4.9;5.2;13.2;0.10;25165;15188;19851;765;4569;1.09;8.30;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8840.602;8840.454;2023-04-26T09:47:50.0Z;3;52.0270924;10.7939181;1.2;28722.5;41.7;12;28768.1;2.9;5.3;5.6;13.4;0.10;25165;4671;21820;11679;15483;2.35;8.33;3.30;5.07;0.416;0.374;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8842.602;8842.445;2023-04-26T09:47:52.0Z;3;52.0271905;10.7941409;1.2;28732.5;28.9;12;28778.1;3.1;5.8;5.9;13.4;0.10;25165;17644;9919;24945;4273;1.08;8.34;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8844.602;8844.436;2023-04-26T09:47:54.0Z;3;52.0272902;10.7942792;1.2;28742.5;25.4;12;28788.1;2.9;5.9;6.2;13.3;0.10;25165;22261;1066;22778;16263;1.03;8.32;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8846.602;8846.427;2023-04-26T09:47:56.0Z;3;52.0273721;10.7944534;1.2;28753.6;29.7;12;28799.2;3.1;5.5;6.1;13.3;0.10;25165;339;3621;4886;21374;1.00;8.34;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8848.602;8848.420;2023-04-26T09:47:58.0Z;3;52.0274110;10.7947068;1.2;28764.1;34.4;12;28809.7;3.1;5.2;5.8;13.2;0.10;25165;9383;10798;22679;8889;0.99;8.32;3.30;5.06;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8850.603;8850.412;2023-04-26T09:48:00.0Z;3;52.0274123;10.7949848;1.2;28774.2;34.0;12;28819.7;3.1;4.9;5.6;13.1;0.10;25165;18134;10899;23566;3779;1.01;8.33;3.30;5.06;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8852.602;8852.403;2023-04-26T09:48:02.0Z;3;52.0274286;10.7952645;1.2;28784.6;37.3;12;28830.2;3.1;4.8;5.3;13.1;0.10;25165;17449;21424;5090;23246;1.07;8.34;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8854.602;8854.395;2023-04-26T09:48:04.0Z;3;52.0275062;10.7955880;1.2;28794.6;48.1;12;28840.1;2.9;4.7;5.1;12.9;0.10;25165;6637;487;10301;10468;1.10;8.33;3.30;5.06;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8856.604;8856.386;2023-04-26T09:48:06.0Z;3;52.0276290;10.7959242;1.2;28805.3;46.6;11;28850.9;3.1;4.3;4.9;12.9;0.10;25165;16288;25165;25165;6548;2.29;8.33;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8858.602;8858.378;2023-04-26T09:48:08.0Z;3;52.0277407;10.7961756;1.2;28816.0;31.1;11;28861.5;3.1;4.4;4.6;12.7;0.10;25165;3015;25165;25165;10775;2.35;8.33;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8860.602;8860.370;2023-04-26T09:48:10.0Z;3;52.0278206;10.7963167;1.2;28825.8;18.8;12;28871.3;3.2;4.3;4.4;12.8;0.10;25165;451;25165;22699;11161;2.35;8.33;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8862.602;8862.363;2023-04-26T09:48:12.0Z;3;52.0278789;10.7964351;1.2;28836.2;19.5;11;28881.7;3.1;4.2;4.2;12.7;0.10;25165;5956;25165;19060;1134;2.35;8.34;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8864.602;8864.356;2023-04-26T09:48:14.0Z;3;52.0279122;10.7966064;1.2;28846.1;24.4;11;28891.6;3.1;4.3;4.1;12.8;0.10;25165;4970;25165;17091;8899;2.35;8.34;3.30;5.06;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8866.602;8866.350;2023-04-26T09:48:16.0Z;3;52.0279165;10.7968019;1.2;28855.2;23.2;12;28900.7;3.2;4.5;4.3;12.9;0.10;25165;20204;11992;1064;17155;2.35;8.33;3.30;5.06;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8868.604;8868.343;2023-04-26T09:48:18.0Z;3;52.0279159;10.7969567;1.2;28865.8;16.0;12;28911.4;3.2;4.5;4.5;12.8;0.10;25165;22660;7665;20232;18924;2.35;8.34;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8870.581;8870.336;2023-04-26T09:48:20.0Z;3;52.0279491;10.7970819;1.2;28877.8;19.7;12;28923.4;3.1;4.3;4.7;12.8;0.10;25165;12829;14543;7843;5651;1.11;8.34;3.30;5.06;0.417;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8872.581;8872.329;2023-04-26T09:48:22.0Z;3;52.0280265;10.7972484;1.2;28888.0;30.9;12;28933.6;3.2;4.7;5.0;12.8;0.10;25165;24526;12183;21310;3881;1.10;8.33;3.29;5.06;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8874.581;8874.323;2023-04-26T09:48:24.0Z;3;52.0281216;10.7974475;1.2;28898.7;29.2;12;28944.2;3.2;4.9;5.1;13.0;0.10;25165;19313;3427;9706;17149;1.05;8.32;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8876.581;8876.315;2023-04-26T09:48:26.0Z;3;52.0281816;10.7975747;1.2;28910.4;11.7;12;28955.9;3.3;5.3;5.4;12.9;0.10;25165;4761;24754;10095;14492;1.01;8.33;3.30;5.06;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8878.581;8878.308;2023-04-26T09:48:28.0Z;3;52.0281913;10.7976034;1.2;28920.7;1.6;12;28966.3;3.2;5.4;5.6;12.8;0.10;25165;4074;16498;8130;20489;0.98;8.33;3.30;5.07;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8880.581;8880.301;2023-04-26T09:48:30.0Z;3;52.0281880;10.7976177;1.2;28931.5;4.8;12;28977.1;3.2;5.2;5.4;12.8;0.10;25165;8305;16505;468;23933;1.05;8.32;3.30;5.06;0.416;0.374;0.445;1;0.000;1;0.000;0;0.002;0;0.002
